latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type,wind_speed_10m_mean,wind_direction_10m_dominant
48.02481,37.58837,367,0.4,0.44,13/09/2023,1046,N20,VIIRS,h,2,301.4,10.09,D,0,7.7,40
46.1198,29.6686,367,0.44,0.62,16/09/2023,949,N20,VIIRS,h,2,294.93,8.03,D,0,11.2,39
45.61374,29.34662,367,0.47,0.64,16/09/2023,949,N20,VIIRS,h,2,294.01,19.83,D,0,12.1,56
45.62579,29.34118,367,0.47,0.64,16/09/2023,949,N20,VIIRS,h,2,293.89,6.03,D,0,12.1,56
45.61492,29.34794,367,0.47,0.64,16/09/2023,949,N20,VIIRS,h,2,292.88,14.13,D,0,12.1,56
46.62368,30.87374,367,0.37,0.58,16/09/2023,950,N20,VIIRS,h,2,301.99,9.23,D,0,15.5,36
46.40903,33.82248,367,0.42,0.61,16/09/2023,1130,N20,VIIRS,h,2,298.94,7.13,D,0,14.7,22
46.41473,33.82219,367,0.42,0.61,16/09/2023,1130,N20,VIIRS,h,2,299.57,7.13,D,0,14.7,22
46.41073,33.82516,367,0.42,0.61,16/09/2023,1130,N20,VIIRS,h,2,298.3,16.17,D,0,14.7,22
46.47112,34.97362,367,0.48,0.65,16/09/2023,1130,N20,VIIRS,h,2,297.44,22.17,D,0,13.4,16
46.09787,32.40355,367,0.36,0.57,16/09/2023,1130,N20,VIIRS,h,2,299.02,5.69,D,0,14.3,34
46.35004,32.24043,367,0.54,0.68,17/09/2023,931,N20,VIIRS,h,2,298.25,22.62,D,0,9.8,51
46.59872,32.87836,367,0.49,0.65,17/09/2023,931,N20,VIIRS,h,2,302.66,11.65,D,0,10.7,46
47.03782,33.84279,367,0.43,0.62,17/09/2023,931,N20,VIIRS,h,2,297.87,8.87,D,0,12.4,42
47.56702,35.48924,367,0.35,0.57,17/09/2023,931,N20,VIIRS,h,2,298.68,6.79,D,0,11.4,49
47.09972,36.45586,367,0.34,0.56,17/09/2023,1111,N20,VIIRS,h,2,304.48,23.71,D,0,12.4,31
47.10509,36.46006,367,0.34,0.56,17/09/2023,1111,N20,VIIRS,h,2,298.28,33,D,0,12.4,31
45.38299,36.48972,367,0.61,0.71,18/09/2023,911,N20,VIIRS,h,2,296.66,11.15,D,0,20.3,41
47.18254,33.25327,367,0.72,0.76,18/09/2023,912,N20,VIIRS,h,2,300.92,29.65,D,0,7.9,86
48.57917,38.41151,367,0.39,0.6,18/09/2023,912,N20,VIIRS,h,2,298.74,6.84,D,0,6.4,14
48.46035,38.77511,367,0.38,0.59,18/09/2023,912,N20,VIIRS,h,2,295.96,6.6,D,2,6.3,328
48.01581,38.9676,367,0.39,0.59,18/09/2023,912,N20,VIIRS,h,2,296.89,5.75,D,0,6.9,20
47.43527,32.35395,367,0.44,0.38,18/09/2023,1052,N20,VIIRS,h,2,306.92,10.19,D,0,6.9,99
48.31696,39.32843,367,0.58,0.7,19/09/2023,853,N20,VIIRS,h,2,294.49,26.84,D,0,5.7,204
48.31137,39.33326,367,0.58,0.7,19/09/2023,853,N20,VIIRS,h,2,296.85,26.84,D,0,5.7,204
48.31388,39.32871,367,0.58,0.7,19/09/2023,853,N20,VIIRS,h,2,303.75,37.45,D,0,5.7,204
46.46542,34.87324,367,0.39,0.36,19/09/2023,1033,N20,VIIRS,h,2,333.1,114.52,D,0,13.8,89
46.46871,34.87225,367,0.39,0.36,19/09/2023,1033,N20,VIIRS,h,2,340.29,114.52,D,0,13.8,89
50.92346,29.92612,367,0.39,0.37,19/09/2023,1034,N20,VIIRS,h,2,325.94,44.25,D,0,16.4,174
50.34041,36.94802,367,0.38,0.36,20/09/2023,1015,N20,VIIRS,h,2,341.52,88.21,D,0,10.2,168
47.17558,33.18784,367,0.49,0.48,21/09/2023,956,N20,VIIRS,h,2,301.81,18.52,D,0,8.9,101
47.06219,33.57514,367,0.47,0.48,21/09/2023,956,N20,VIIRS,h,2,329.12,250.51,D,0,8.8,77
47.04824,33.57557,367,0.47,0.48,21/09/2023,956,N20,VIIRS,h,2,305.35,13.21,D,0,9,74
49.82964,37.75763,367,0.44,0.38,21/09/2023,956,N20,VIIRS,h,2,337.03,72.77,D,0,10.2,135
46.16706,32.48352,367,0.43,0.62,21/09/2023,1136,N20,VIIRS,h,2,292.87,10.97,D,0,7.1,59
46.16763,32.48082,367,0.43,0.62,21/09/2023,1136,N20,VIIRS,h,2,296.7,12.24,D,0,7.1,59
46.67988,33.36718,367,0.48,0.65,21/09/2023,1136,N20,VIIRS,h,2,299.01,9.3,D,0,10,91
46.68577,33.3606,367,0.48,0.65,21/09/2023,1136,N20,VIIRS,h,2,301.57,9.02,D,0,10,91
46.85975,34.88458,367,0.57,0.69,21/09/2023,1136,N20,VIIRS,h,2,295.74,13.22,D,0,12.3,98
47.46969,35.98969,367,0.64,0.72,21/09/2023,1136,N20,VIIRS,h,2,297.86,16.56,D,0,11.7,98
47.4678,35.98983,367,0.64,0.72,21/09/2023,1136,N20,VIIRS,h,2,298.09,19.35,D,0,11.7,98
47.10954,37.77598,367,0.78,0.78,21/09/2023,1136,N20,VIIRS,h,2,293.41,26.14,D,0,18.3,76
50.32664,36.88913,367,0.71,0.75,21/09/2023,1137,N20,VIIRS,h,2,297.47,22.21,D,0,9.5,144
47.69127,33.92244,367,0.35,0.57,22/09/2023,937,N20,VIIRS,h,2,299.22,4.4,D,0,9.7,110
47.37651,33.57842,367,0.37,0.58,22/09/2023,937,N20,VIIRS,h,2,301.35,8.35,D,0,11.4,105
47.19243,33.49966,367,0.38,0.59,22/09/2023,937,N20,VIIRS,h,2,300.47,10.04,D,0,11.1,112
48.36094,38.21535,367,0.44,0.46,22/09/2023,937,N20,VIIRS,h,2,326.37,57.32,D,0,14.7,120
47.38242,34.49052,367,0.34,0.56,22/09/2023,937,N20,VIIRS,h,2,300.44,22.66,D,0,10.2,118
46.90389,33.56858,367,0.38,0.59,22/09/2023,937,N20,VIIRS,h,2,299.8,6.71,D,0,9.3,106
46.90173,33.57135,367,0.39,0.59,22/09/2023,937,N20,VIIRS,h,2,299.55,6.01,D,0,9.3,106
48.13395,39.70757,367,0.39,0.44,22/09/2023,937,N20,VIIRS,h,2,326.09,54.42,D,0,18,117
48.13506,39.71254,367,0.39,0.44,22/09/2023,937,N20,VIIRS,h,2,303.05,26.43,D,0,18,117
48.13124,39.71453,367,0.39,0.44,22/09/2023,937,N20,VIIRS,h,2,303.39,6.94,D,0,18,117
47.72837,29.80211,367,0.52,0.67,22/09/2023,937,N20,VIIRS,h,2,292.71,10.36,D,0,10.9,150
49.98074,37.81365,367,0.42,0.45,22/09/2023,937,N20,VIIRS,h,2,302.76,7.65,D,0,15.9,127
47.35872,30.1734,367,0.52,0.67,22/09/2023,937,N20,VIIRS,h,2,293.84,13.46,D,0,10.4,153
47.35324,30.1776,367,0.52,0.67,22/09/2023,937,N20,VIIRS,h,2,297.19,21.33,D,0,10.4,153
47.3583,30.17472,367,0.52,0.67,22/09/2023,937,N20,VIIRS,h,2,295.93,18.1,D,0,10.4,153
47.35283,30.17897,367,0.52,0.67,22/09/2023,937,N20,VIIRS,h,2,295.86,18.1,D,0,10.4,153
46.25263,34.95356,367,0.35,0.57,22/09/2023,937,N20,VIIRS,h,2,299.76,16.97,D,0,14.1,79
46.25432,34.95419,367,0.35,0.57,22/09/2023,937,N20,VIIRS,h,2,296.56,11.69,D,0,14.1,79
46.69781,36.21259,367,0.39,0.59,22/09/2023,1117,N20,VIIRS,h,2,299.12,8.59,D,0,19.4,87
47.53412,38.0046,367,0.48,0.65,22/09/2023,1117,N20,VIIRS,h,2,301.43,21.03,D,0,15.5,99
47.52151,37.96664,367,0.48,0.64,22/09/2023,1117,N20,VIIRS,h,2,298.59,14.53,D,0,15.9,96
47.32186,37.77634,367,0.47,0.64,22/09/2023,1117,N20,VIIRS,h,2,299.27,16.72,D,0,16,89
46.82391,34.40826,367,0.32,0.54,22/09/2023,1117,N20,VIIRS,h,2,300.78,5.34,D,0,10.7,99
49.27599,39.75814,367,0.59,0.7,22/09/2023,1118,N20,VIIRS,h,2,299.78,8.06,D,0,15.4,117
49.62577,38.86364,367,0.54,0.67,22/09/2023,1118,N20,VIIRS,h,2,299.05,8.62,D,0,16.2,124
50.24183,37.29139,367,0.46,0.63,22/09/2023,1118,N20,VIIRS,h,2,298.22,11.75,D,0,16,128
48.3331,38.25755,367,0.5,0.66,22/09/2023,1118,N20,VIIRS,h,2,298.12,22.59,D,0,16.9,119
48.32708,38.26419,367,0.5,0.66,22/09/2023,1118,N20,VIIRS,h,2,298.74,22.59,D,0,16.9,119
47.95092,30.10013,367,0.41,0.45,22/09/2023,1118,N20,VIIRS,h,2,301.9,12.63,D,0,11,146
48.3266,38.26377,367,0.5,0.66,22/09/2023,1118,N20,VIIRS,h,2,299.12,12.37,D,0,16.9,119
48.58646,35.82654,367,0.38,0.59,22/09/2023,1118,N20,VIIRS,h,2,300.02,11.15,D,0,12.8,109
48.59175,35.82093,367,0.38,0.59,22/09/2023,1118,N20,VIIRS,h,2,301.53,11.15,D,0,12.8,109
48.59157,35.81564,367,0.38,0.59,22/09/2023,1118,N20,VIIRS,h,2,299.74,13.71,D,0,12.8,109
48.58137,35.82626,367,0.38,0.59,22/09/2023,1118,N20,VIIRS,h,2,297.88,7.08,D,0,12.8,109
48.59216,35.82029,367,0.38,0.59,22/09/2023,1118,N20,VIIRS,h,2,300.7,17.15,D,0,12.8,109
48.592,35.81499,367,0.38,0.59,22/09/2023,1118,N20,VIIRS,h,2,302.09,21.73,D,0,12.8,109
48.59747,35.81465,367,0.38,0.59,22/09/2023,1118,N20,VIIRS,h,2,295.43,21.73,D,0,12.8,109
49.38198,37.94469,367,0.33,0.56,23/09/2023,918,N20,VIIRS,h,2,298.14,6.72,D,0,16.5,111
49.20545,37.40944,367,0.36,0.57,23/09/2023,918,N20,VIIRS,h,2,298.93,6.79,D,0,14.7,110
48.9928,37.02834,367,0.38,0.58,23/09/2023,918,N20,VIIRS,h,2,298.64,9.13,D,0,16,108
48.99393,37.02615,367,0.38,0.58,23/09/2023,918,N20,VIIRS,h,2,298.91,14.6,D,0,16,108
48.99532,37.03085,367,0.38,0.58,23/09/2023,918,N20,VIIRS,h,2,296.36,11.67,D,0,16,108
48.3134,35.8068,367,0.44,0.63,23/09/2023,918,N20,VIIRS,h,2,300.37,11,D,0,12.9,108
45.4425,33.01521,367,0.73,0.76,23/09/2023,918,N20,VIIRS,h,2,297.34,15.53,D,0,6.6,30
45.44125,33.01259,367,0.73,0.76,23/09/2023,918,N20,VIIRS,h,2,297.91,25.9,D,0,6.6,30
47.50872,37.96658,367,0.38,0.59,23/09/2023,918,N20,VIIRS,h,2,303.53,12.45,D,0,16.6,88
47.51224,37.95829,367,0.38,0.59,23/09/2023,918,N20,VIIRS,h,2,302.71,15.87,D,0,16.6,88
47.51042,37.96227,367,0.38,0.59,23/09/2023,918,N20,VIIRS,h,2,304.27,29.82,D,0,16.6,88
47.55089,37.79718,367,0.39,0.59,23/09/2023,918,N20,VIIRS,h,2,302.61,12.03,D,0,15.2,90
47.54945,37.79229,367,0.39,0.59,23/09/2023,918,N20,VIIRS,h,2,302.43,12.03,D,0,15.2,90
47.55597,37.79414,367,0.39,0.59,23/09/2023,918,N20,VIIRS,h,2,301.93,22.58,D,0,15.2,90
47.55311,37.78445,367,0.39,0.59,23/09/2023,918,N20,VIIRS,h,2,302.43,16.22,D,0,15.2,90
47.68478,37.73544,367,0.39,0.59,23/09/2023,918,N20,VIIRS,h,2,301.31,7.28,D,0,14.8,96
47.69122,37.73705,367,0.39,0.59,23/09/2023,918,N20,VIIRS,h,2,300.37,13.74,D,0,14.8,96
47.68111,37.73486,367,0.39,0.59,23/09/2023,918,N20,VIIRS,h,2,299.45,6.37,D,0,14.8,96
48.32483,39.21022,367,0.32,0.55,23/09/2023,918,N20,VIIRS,h,2,300.71,9.79,D,0,16.4,107
48.26543,38.3371,367,0.35,0.57,23/09/2023,918,N20,VIIRS,h,2,298.18,8.04,D,0,18.2,103
48.27026,38.33405,367,0.35,0.57,23/09/2023,918,N20,VIIRS,h,2,296.8,7.54,D,0,18.2,103
48.46104,38.77358,367,0.33,0.55,23/09/2023,918,N20,VIIRS,h,2,298.34,6.55,D,2,15.1,102
48.35273,38.01608,367,0.36,0.57,23/09/2023,918,N20,VIIRS,h,2,291.03,14.71,D,0,14.9,107
49.37912,36.88932,367,0.37,0.58,23/09/2023,919,N20,VIIRS,h,2,299.56,11.77,D,0,15.6,114
49.72876,37.64745,367,0.34,0.56,23/09/2023,919,N20,VIIRS,h,2,299.31,10.1,D,0,14.4,119
49.73344,37.64411,367,0.34,0.56,23/09/2023,919,N20,VIIRS,h,2,301.42,13.72,D,0,14.4,119
50.00936,37.87344,367,0.32,0.55,23/09/2023,919,N20,VIIRS,h,2,297.3,4.65,D,0,14,117
49.82428,37.77045,367,0.33,0.55,23/09/2023,919,N20,VIIRS,h,2,302.21,6.2,D,0,16.8,118
49.37137,36.96246,367,0.37,0.58,23/09/2023,919,N20,VIIRS,h,2,298.62,7.65,D,0,16.4,116
48.04068,29.95494,367,0.79,0.78,23/09/2023,919,N20,VIIRS,h,2,290.08,32.68,D,0,10.8,152
47.03842,34.81686,367,0.4,0.44,23/09/2023,1058,N20,VIIRS,h,2,303.91,8.83,D,0,10.7,112
47.55843,37.79852,367,0.56,0.51,23/09/2023,1058,N20,VIIRS,h,2,304.97,10.56,D,0,15.2,90
48.05925,39.80093,367,0.35,0.57,23/09/2023,1058,N20,VIIRS,h,2,300.55,11.16,D,0,18.4,103
48.17316,37.95434,367,0.57,0.52,23/09/2023,1058,N20,VIIRS,h,2,303.33,72.78,D,0,14.9,103
48.33733,39.19199,367,0.33,0.55,23/09/2023,1059,N20,VIIRS,h,2,301.67,11.29,D,0,16.4,107
48.33755,39.19681,367,0.33,0.55,23/09/2023,1059,N20,VIIRS,h,2,303.78,11.29,D,0,16.4,107
49.02589,32.16581,367,0.5,0.41,23/09/2023,1059,N20,VIIRS,h,2,302.12,7.07,D,0,10.6,136
49.37572,39.12386,367,0.33,0.55,23/09/2023,1059,N20,VIIRS,h,2,300.44,6.08,D,0,17.1,110
49.37078,39.12913,367,0.33,0.56,23/09/2023,1059,N20,VIIRS,h,2,302.9,27.39,D,0,17.1,110
49.37117,39.13829,367,0.33,0.56,23/09/2023,1059,N20,VIIRS,h,2,305,9.04,D,0,17.1,110
49.2879,39.96795,367,0.36,0.58,23/09/2023,1059,N20,VIIRS,h,2,300.51,14.67,D,0,15.5,102
48.85799,38.95972,367,0.32,0.55,23/09/2023,1059,N20,VIIRS,h,2,294.36,5.45,D,0,14.5,103
47.91541,39.6626,367,0.5,0.66,24/09/2023,859,N20,VIIRS,h,2,297.63,7.66,D,0,19.4,87
47.08182,37.27003,367,0.67,0.74,24/09/2023,859,N20,VIIRS,h,2,297.78,12.66,D,0,20.2,74
47.91902,39.66134,367,0.5,0.66,24/09/2023,859,N20,VIIRS,h,2,299.25,6.93,D,0,19.4,87
47.84208,38.79853,367,0.55,0.68,24/09/2023,859,N20,VIIRS,h,2,300.9,30.94,D,0,17.7,84
47.4886,37.2121,367,0.65,0.73,24/09/2023,859,N20,VIIRS,h,2,298.61,13.46,D,0,16.8,87
47.64769,36.37171,367,0.7,0.75,24/09/2023,900,N20,VIIRS,h,2,298.35,24.26,D,0,15.5,89
49.87506,37.84797,367,0.51,0.66,24/09/2023,900,N20,VIIRS,h,2,299.01,21.37,D,0,15.3,115
49.69896,38.01438,367,0.51,0.66,24/09/2023,900,N20,VIIRS,h,2,298.28,11.16,D,0,14.5,109
49.3455,37.88374,367,0.53,0.67,24/09/2023,900,N20,VIIRS,h,2,299.17,14.31,D,0,15.2,107
48.71534,38.2378,367,0.54,0.68,24/09/2023,900,N20,VIIRS,h,2,298.02,8.85,D,0,16.1,99
48.25722,37.88853,367,0.58,0.69,24/09/2023,900,N20,VIIRS,h,2,299,10.43,D,0,14,101
48.35852,38.23668,367,0.55,0.68,24/09/2023,900,N20,VIIRS,h,2,301.26,10.2,D,0,13.5,99
47.10699,35.7613,367,0.44,0.38,24/09/2023,1039,N20,VIIRS,h,2,309.33,14.98,D,0,13.7,86
47.41834,35.95531,367,0.45,0.39,24/09/2023,1039,N20,VIIRS,h,2,306.58,12.03,D,0,14.5,88
47.4444,36.02209,367,0.45,0.39,24/09/2023,1039,N20,VIIRS,h,2,310.12,7.86,D,0,14.5,88
47.84533,38.80269,367,0.57,0.43,24/09/2023,1039,N20,VIIRS,h,2,305.12,15.14,D,0,17.7,84
48.13426,39.76664,367,0.42,0.45,24/09/2023,1039,N20,VIIRS,h,2,329.08,82.23,D,0,16.6,100
48.13379,39.76091,367,0.42,0.45,24/09/2023,1039,N20,VIIRS,h,2,348.94,76.51,D,0,16.6,100
49.58728,39.59388,367,0.43,0.46,24/09/2023,1040,N20,VIIRS,h,2,307.37,11.56,D,0,14.8,114
48.13451,39.76425,367,0.42,0.45,24/09/2023,1040,N20,VIIRS,h,2,335.37,105.24,D,0,16.6,100
47.04592,31.45552,367,0.48,0.65,24/09/2023,2254,N20,VIIRS,h,2,288.05,15.29,N,0,9.4,76
47.04786,31.45663,367,0.48,0.65,24/09/2023,2254,N20,VIIRS,h,2,288.24,6.33,N,0,9.4,76
50.40607,37.31728,367,0.77,0.77,25/09/2023,842,N20,VIIRS,h,2,297.1,19.48,D,0,8,71
50.40962,37.32621,367,0.77,0.77,25/09/2023,842,N20,VIIRS,h,2,296.35,19.48,D,0,8,71
50.41238,37.31796,367,0.77,0.77,25/09/2023,842,N20,VIIRS,h,2,299.26,52.69,D,0,8,71
46.27068,32.41282,367,0.46,0.39,25/09/2023,1020,N20,VIIRS,h,2,330.51,78.43,D,0,13.8,51
46.27295,32.42445,367,0.46,0.39,25/09/2023,1020,N20,VIIRS,h,2,313.83,213.36,D,0,13.8,51
46.27407,32.43026,367,0.46,0.39,25/09/2023,1020,N20,VIIRS,h,2,309.85,27.32,D,0,13.8,51
46.23438,32.4589,367,0.46,0.39,25/09/2023,1020,N20,VIIRS,h,2,309.73,10.6,D,0,13.8,51
46.28655,33.28923,367,0.43,0.38,25/09/2023,1020,N20,VIIRS,h,2,334.32,54.08,D,0,15.2,61
46.69351,33.87037,367,0.42,0.37,25/09/2023,1020,N20,VIIRS,h,2,309.91,11.3,D,0,15.6,56
46.69016,33.87164,367,0.42,0.37,25/09/2023,1020,N20,VIIRS,h,2,327.45,57.96,D,0,15.6,56
46.66057,33.72918,367,0.42,0.38,25/09/2023,1020,N20,VIIRS,h,2,309.3,14.62,D,0,15.1,56
47.11088,33.77017,367,0.41,0.37,25/09/2023,1021,N20,VIIRS,h,2,310.99,11.54,D,0,17.6,44
46.8298,33.34759,367,0.43,0.38,25/09/2023,1021,N20,VIIRS,h,2,307.44,10.36,D,0,17.1,47
46.83081,33.35305,367,0.43,0.38,25/09/2023,1021,N20,VIIRS,h,2,307.34,10.36,D,0,17.1,47
46.82335,33.33249,367,0.43,0.38,25/09/2023,1021,N20,VIIRS,h,2,328.63,66.92,D,0,17.1,47
50.41411,37.31839,367,0.4,0.37,25/09/2023,1021,N20,VIIRS,h,2,307.37,17.25,D,0,8,71
48.35513,37.66144,367,0.39,0.36,25/09/2023,1021,N20,VIIRS,h,2,304.95,9.68,D,0,10.4,59
50.40158,37.32836,367,0.4,0.37,25/09/2023,1021,N20,VIIRS,h,2,304.11,8.67,D,0,8,71
50.40083,37.32281,367,0.4,0.37,25/09/2023,1021,N20,VIIRS,h,2,303.08,7.53,D,0,8,71
50.40264,37.31061,367,0.4,0.37,25/09/2023,1021,N20,VIIRS,h,2,306.5,9.82,D,0,8,71
47.33751,30.1302,367,0.68,0.74,25/09/2023,1202,N20,VIIRS,h,2,303.45,16.83,D,0,11.2,53
47.9893,37.44968,367,0.43,0.38,26/09/2023,1002,N20,VIIRS,h,2,329.39,122.58,D,0,12,60
47.00025,32.72379,367,0.44,0.46,26/09/2023,1002,N20,VIIRS,h,2,305.84,7.32,D,0,16.5,54
47.05134,32.55908,367,0.45,0.47,26/09/2023,1002,N20,VIIRS,h,2,306.18,13.12,D,0,16.9,56
46.52477,34.02683,367,0.4,0.44,26/09/2023,1002,N20,VIIRS,h,2,307.35,80.02,D,0,15.3,65
45.45066,29.35363,367,0.34,0.56,26/09/2023,1002,N20,VIIRS,h,2,300.32,10.05,D,0,18.3,51
45.4555,29.35093,367,0.34,0.56,26/09/2023,1002,N20,VIIRS,h,2,298.44,12.57,D,0,18.3,51
49.22788,37.46543,367,0.41,0.37,26/09/2023,1002,N20,VIIRS,h,2,307.18,32.84,D,0,9.6,46
49.22555,37.4724,367,0.41,0.37,26/09/2023,1002,N20,VIIRS,h,2,305.66,14.76,D,0,9.6,46
46.94194,33.51788,367,0.41,0.45,26/09/2023,1002,N20,VIIRS,h,2,305.31,13.54,D,0,17.8,44
47.14767,37.81458,367,0.43,0.38,26/09/2023,1002,N20,VIIRS,h,2,303.48,6.47,D,0,17.6,61
48.56853,38.86648,367,0.4,0.37,26/09/2023,1002,N20,VIIRS,h,2,305.2,10.94,D,0,10,63
48.49909,37.76726,367,0.42,0.37,26/09/2023,1002,N20,VIIRS,h,2,304.75,12.81,D,0,11.7,62
46.44065,32.18863,367,0.5,0.66,26/09/2023,1142,N20,VIIRS,h,2,300.59,18.97,D,0,18.8,52
46.44038,32.18531,367,0.5,0.66,26/09/2023,1142,N20,VIIRS,h,2,299.87,15.44,D,0,18.8,52
46.43427,32.1854,367,0.5,0.66,26/09/2023,1142,N20,VIIRS,h,2,299.53,19.88,D,0,18.8,52
46.53642,31.76325,367,0.48,0.65,26/09/2023,1142,N20,VIIRS,h,2,299.87,11.39,D,0,22.1,55
46.64912,33.28529,367,0.57,0.69,26/09/2023,1142,N20,VIIRS,h,2,297.41,17.79,D,0,15.7,53
46.64906,33.27773,367,0.57,0.69,26/09/2023,1142,N20,VIIRS,h,2,299.03,17.79,D,0,15.7,53
46.9483,33.50972,367,0.58,0.7,26/09/2023,1142,N20,VIIRS,h,2,299.02,10.97,D,0,17.8,44
46.98203,33.95123,367,0.61,0.71,26/09/2023,1142,N20,VIIRS,h,2,299.83,22.98,D,0,17.3,51
46.94793,33.50487,367,0.58,0.7,26/09/2023,1142,N20,VIIRS,h,2,298.94,11.41,D,0,17.8,44
46.97955,33.95448,367,0.61,0.71,26/09/2023,1142,N20,VIIRS,h,2,296.66,17.19,D,0,17.3,51
46.28442,32.38459,367,0.51,0.66,26/09/2023,1142,N20,VIIRS,h,2,299.38,19.94,D,0,14.1,52
46.28432,32.37782,367,0.51,0.66,26/09/2023,1142,N20,VIIRS,h,2,302.14,19.94,D,0,14.1,52
47.48716,32.29144,367,0.51,0.66,26/09/2023,1143,N20,VIIRS,h,2,298.65,23.26,D,0,15.1,49
47.48093,32.28408,367,0.51,0.66,26/09/2023,1143,N20,VIIRS,h,2,302.39,8.73,D,0,15.2,47
47.48177,32.28717,367,0.51,0.66,26/09/2023,1143,N20,VIIRS,h,2,304.32,27.47,D,0,14.8,50
47.45019,34.45633,367,0.65,0.73,26/09/2023,1143,N20,VIIRS,h,2,297.75,10.55,D,0,14.3,59
47.42323,35.55589,367,0.73,0.76,26/09/2023,1143,N20,VIIRS,h,2,294.26,21.3,D,0,15.5,58
47.245,36.01804,367,0.76,0.77,26/09/2023,1143,N20,VIIRS,h,2,295.09,17.32,D,0,15.8,57
47.17747,30.28084,367,0.41,0.61,26/09/2023,1143,N20,VIIRS,h,2,304.28,7.6,D,0,12.5,48
47.24785,33.50062,367,0.32,0.55,27/09/2023,943,N20,VIIRS,h,2,305.91,15.05,D,0,18.4,60
48.80222,38.86323,367,0.53,0.42,27/09/2023,943,N20,VIIRS,h,2,343.93,90.75,D,0,10.4,70
46.54074,33.5152,367,0.34,0.56,27/09/2023,943,N20,VIIRS,h,2,301.52,4,D,0,15.6,60
46.47195,33.62066,367,0.34,0.56,27/09/2023,943,N20,VIIRS,h,2,302.2,7.61,D,0,16.3,63
46.28927,32.34557,367,0.39,0.59,27/09/2023,943,N20,VIIRS,h,2,302.84,6.2,D,0,14.6,56
46.50838,32.94666,367,0.36,0.57,27/09/2023,943,N20,VIIRS,h,2,298.32,11.54,D,0,15.4,56
46.72924,33.54692,367,0.33,0.56,27/09/2023,943,N20,VIIRS,h,2,303.11,3.7,D,0,16.5,57
46.65504,33.28149,367,0.34,0.56,27/09/2023,943,N20,VIIRS,h,2,299.67,12.08,D,0,16.2,57
46.65386,33.27729,367,0.34,0.56,27/09/2023,943,N20,VIIRS,h,2,304.36,13.9,D,0,16.2,57
46.734,33.54411,367,0.33,0.56,27/09/2023,943,N20,VIIRS,h,2,299.84,11.87,D,0,16.5,57
46.54203,32.70059,367,0.37,0.58,27/09/2023,943,N20,VIIRS,h,2,302.05,12.74,D,0,16.1,52
46.54034,32.69696,367,0.37,0.58,27/09/2023,943,N20,VIIRS,h,2,303.96,6.94,D,0,16.1,52
46.60352,32.81507,367,0.36,0.58,27/09/2023,943,N20,VIIRS,h,2,301.99,13.1,D,0,16.5,53
47.56627,32.20462,367,0.36,0.57,27/09/2023,943,N20,VIIRS,h,2,303.56,5.59,D,0,15.7,52
47.08477,31.42913,367,0.4,0.6,27/09/2023,943,N20,VIIRS,h,2,301.62,6.24,D,0,16,56
47.50224,35.84373,367,0.5,0.49,27/09/2023,943,N20,VIIRS,h,2,304.94,11.75,D,0,14.6,61
46.90443,33.33004,367,0.34,0.56,27/09/2023,943,N20,VIIRS,h,2,304.03,7.41,D,0,18.1,49
47.00628,33.40131,367,0.33,0.55,27/09/2023,943,N20,VIIRS,h,2,303.06,23.52,D,0,18.1,51
47.01331,33.40664,367,0.33,0.55,27/09/2023,943,N20,VIIRS,h,2,302.47,10.62,D,0,18.1,51
46.86588,32.72437,367,0.36,0.57,27/09/2023,943,N20,VIIRS,h,2,302.48,11.44,D,0,18.6,54
48.36617,38.60691,367,0.55,0.43,27/09/2023,943,N20,VIIRS,h,2,305.77,11.93,D,0,13.9,71
46.70742,32.07265,367,0.39,0.59,27/09/2023,943,N20,VIIRS,h,2,301.5,6.68,D,0,17.4,55
46.71246,32.06951,367,0.39,0.59,27/09/2023,943,N20,VIIRS,h,2,298,6.68,D,0,17.4,55
46.71054,32.09534,367,0.39,0.59,27/09/2023,943,N20,VIIRS,h,2,302.88,5.1,D,0,17.4,55
46.71005,32.07361,367,0.39,0.59,27/09/2023,943,N20,VIIRS,h,2,300.36,14.24,D,0,17.4,55
46.70865,32.0689,367,0.39,0.59,27/09/2023,943,N20,VIIRS,h,2,303.8,14.24,D,0,17.4,55
46.29089,32.43255,367,0.38,0.59,27/09/2023,943,N20,VIIRS,h,2,299.84,9.87,D,0,14.3,57
46.28953,32.42789,367,0.39,0.59,27/09/2023,943,N20,VIIRS,h,2,303.28,11.84,D,0,14.3,57
47.60941,37.40988,367,0.43,0.46,27/09/2023,943,N20,VIIRS,h,2,304.08,15.44,D,0,15.7,67
49.10153,26.83385,367,0.54,0.68,27/09/2023,944,N20,VIIRS,h,2,298.14,11.1,D,0,9.8,78
45.05387,33.87,367,0.35,0.56,27/09/2023,1123,N20,VIIRS,h,2,301.55,15.2,D,0,24.9,61
45.27211,36.37025,367,0.46,0.64,27/09/2023,1123,N20,VIIRS,h,2,298.21,21.04,D,0,28.8,50
45.35694,36.29253,367,0.46,0.63,27/09/2023,1123,N20,VIIRS,h,2,302.1,13.16,D,0,26.9,57
45.62962,34.58302,367,0.38,0.59,27/09/2023,1123,N20,VIIRS,h,2,299.17,9.68,D,0,23.9,60
45.6308,29.3408,367,0.42,0.46,27/09/2023,1123,N20,VIIRS,h,2,305.19,4.57,D,0,16.5,46
