latitude,longitude,acq_date,confidence,frp,type
46.82259,36.10824,07/08/2020,n,11.22,0
46.75589,34.90573,07/08/2020,n,21.73,0
46.75544,34.8983,07/08/2020,l,21.73,0
47.02948,34.50128,07/08/2020,l,2.88,0
46.89331,32.52341,07/08/2020,l,5.79,0
46.89756,32.52271,07/08/2020,n,10.46,0
47.21822,37.44002,07/08/2020,n,2.97,0
47.21455,37.44201,07/08/2020,n,7.34,0
47.29253,37.651,07/08/2020,n,6.09,0
47.13227,34.3788,07/08/2020,l,1.13,0
47.33169,35.66014,07/08/2020,n,13.35,0
47.33126,35.652,07/08/2020,l,11.56,0
47.5506,37.94381,07/08/2020,n,2.39,0
47.19082,31.61893,07/08/2020,n,4.01,0
47.54966,37.94234,07/08/2020,n,3.37,0
47.62467,38.21756,07/08/2020,n,5.96,0
47.60379,36.98332,07/08/2020,n,4.53,0
47.62339,36.09131,07/08/2020,n,6.52,0
47.70442,37.60042,07/08/2020,n,6.97,0
47.39635,31.94947,07/08/2020,l,5.37,0
47.69856,35.66548,07/08/2020,l,4.47,0
47.82959,39.67839,07/08/2020,n,9.59,0
47.8418,39.69094,07/08/2020,h,12.77,0
47.79006,37.35643,07/08/2020,n,5.3,0
47.5808,33.35817,07/08/2020,l,7.21,0
47.85224,39.58612,07/08/2020,n,4.53,0
47.85213,39.57954,07/08/2020,n,4.53,0
47.85812,39.57922,07/08/2020,h,6.32,0
47.85822,39.58581,07/08/2020,n,6.32,0
47.68496,34.85103,07/08/2020,n,91.07,0
47.68452,34.84339,07/08/2020,n,165.53,0
47.59061,33.36968,07/08/2020,n,7.96,0
46.30546,34.27071,07/08/2020,n,6.1,0
46.305,34.26392,07/08/2020,l,6.87,0
46.35313,34.92585,07/08/2020,l,3.3,0
46.35267,34.91853,07/08/2020,l,3.3,0
46.35327,34.9187,07/08/2020,n,4.33,0
46.4074,34.27728,07/08/2020,n,5.04,0
46.15271,30.25938,07/08/2020,n,9.91,0
46.40598,32.60839,07/08/2020,n,3.33,0
46.57751,34.82415,07/08/2020,n,4.68,0
46.58224,34.82358,07/08/2020,l,4.68,0
48.28703,36.36248,07/08/2020,h,5.53,0
48.28722,36.36704,07/08/2020,n,5.53,0
48.28685,36.35794,07/08/2020,n,7.52,0
48.30748,36.23602,07/08/2020,n,2.36,0
48.30727,36.23137,07/08/2020,n,2.36,0
48.32625,36.30819,07/08/2020,n,2.99,0
48.33142,36.30779,07/08/2020,n,2.99,0
48.32764,36.30809,07/08/2020,h,6.32,0
48.46438,38.59143,07/08/2020,n,64.06,0
48.47027,38.59735,07/08/2020,h,159.68,0
48.41254,36.73367,07/08/2020,h,9.07,0
48.41273,36.73844,07/08/2020,n,9.07,0
48.41781,36.73297,07/08/2020,n,4.4,0
48.4565,36.77257,07/08/2020,n,4.13,0
48.4563,36.76773,07/08/2020,n,4.13,0
48.4561,36.76288,07/08/2020,n,6.31,0
48.4578,36.67554,07/08/2020,h,3.76,0
48.54475,39.70592,07/08/2020,n,3.49,0
48.47857,37.05978,07/08/2020,n,3.83,0
48.47837,37.05474,07/08/2020,n,3.83,0
48.46307,36.67517,07/08/2020,n,3.76,0
48.45527,36.77396,07/08/2020,n,2.97,0
48.45509,36.76912,07/08/2020,n,2.97,0
48.45492,36.76425,07/08/2020,n,4.05,0
48.46021,36.76393,07/08/2020,l,1.28,0
48.46004,36.7591,07/08/2020,n,1.28,0
48.45706,36.67678,07/08/2020,n,4.1,0
48.46233,36.6764,07/08/2020,l,4.1,0
48.48105,37.05621,07/08/2020,n,3.28,0
48.4676,36.67606,07/08/2020,l,3.09,0
48.46742,36.67125,07/08/2020,n,3.09,0
48.54591,39.70369,07/08/2020,n,4.01,0
48.47233,36.66123,07/08/2020,l,5.33,0
48.4776,36.66097,07/08/2020,n,4.72,0
48.38314,34.37839,07/08/2020,n,9.38,0
48.14854,30.86782,07/08/2020,n,4.11,0
48.16427,30.6157,07/08/2020,n,2.98,2
48.05465,29.19559,07/08/2020,n,5.15,0
48.62142,37.86948,07/08/2020,n,2.35,0
48.05904,29.2013,07/08/2020,l,20.54,0
48.05836,29.19469,07/08/2020,n,20.54,0
48.60668,37.19256,07/08/2020,n,1.48,0
48.60601,37.17205,07/08/2020,l,2.26,0
48.66877,38.17339,07/08/2020,l,1.94,0
48.66862,38.16772,07/08/2020,n,1.94,0
48.63337,36.35487,07/08/2020,l,2.48,0
48.13821,29.48681,07/08/2020,l,3.38,0
48.69812,36.39229,07/08/2020,h,9.65,0
48.82957,39.95932,07/08/2020,n,4,0
48.83568,39.95918,07/08/2020,h,10.22,0
48.8356,39.95246,07/08/2020,n,9.36,0
48.82961,39.95982,07/08/2020,n,7.13,0
48.83573,39.95965,07/08/2020,n,7.13,0
48.83568,39.95293,07/08/2020,n,7.13,0
48.55443,32.30996,07/08/2020,l,3.66,0
48.45482,31.02615,07/08/2020,n,4.49,0
48.56209,32.29647,07/08/2020,l,4.77,0
48.45885,31.02532,07/08/2020,n,4.49,0
48.56638,32.29585,07/08/2020,n,2.47,0
48.98472,38.28207,07/08/2020,n,3.29,0
48.98458,38.27644,07/08/2020,n,3.29,0
48.96839,36.85578,07/08/2020,n,3.76,0
48.96391,36.60279,07/08/2020,l,2.44,0
48.96371,36.59795,07/08/2020,n,2.44,0
48.98071,36.6263,07/08/2020,n,6.3,0
48.9856,36.6162,07/08/2020,n,8.09,0
48.92586,35.32639,07/08/2020,n,6.45,0
48.92542,35.31785,07/08/2020,l,6.45,0
48.60976,30.83071,07/08/2020,l,2.22,0
47.59016,33.36329,07/08/2020,l,13.45,0
47.68976,34.85046,07/08/2020,n,91.07,0
47.68888,34.8352,07/08/2020,l,165.53,0
47.68932,34.84283,07/08/2020,l,165.53,0
47.86416,37.92516,07/08/2020,n,4.89,0
47.66621,33.80316,07/08/2020,l,2.65,0
47.73703,34.75309,07/08/2020,n,5.9,0
47.74227,34.76007,07/08/2020,n,5.9,0
47.7418,34.75245,07/08/2020,n,5.9,0
47.66624,33.80193,07/08/2020,l,8.99,0
47.73678,34.75258,07/08/2020,n,4.71,0
47.74198,34.75955,07/08/2020,n,13.94,0
47.74155,34.75193,07/08/2020,n,4.71,0
47.99376,38.80993,07/08/2020,n,4.42,0
47.68629,32.57536,07/08/2020,l,2.24,0
47.68432,32.57903,07/08/2020,n,2.58,0
47.99396,38.81218,07/08/2020,n,5.93,0
47.94851,36.07069,07/08/2020,l,3.08,0
47.98238,36.61352,07/08/2020,l,34.51,0
47.98219,36.60886,07/08/2020,n,34.51,0
47.98181,36.59958,07/08/2020,n,21.33,0
47.98781,36.61786,07/08/2020,n,15.59,0
47.98762,36.61319,07/08/2020,n,34.51,0
47.99286,36.61282,07/08/2020,h,5.18,0
47.99266,36.60818,07/08/2020,n,5.18,0
48.07516,38.57639,07/08/2020,l,2.61,0
48.08104,38.58173,07/08/2020,n,5.93,0
48.08089,38.57608,07/08/2020,l,5.93,0
48.08075,38.57045,07/08/2020,l,4.31,0
47.86755,33.45102,07/08/2020,n,11.22,2
48.08182,38.5733,07/08/2020,n,7.37,0
47.86912,33.44918,07/08/2020,n,13.28,2
47.87008,33.39559,07/08/2020,l,5,2
47.86963,33.38897,07/08/2020,n,5,2
48.12232,38.34638,07/08/2020,n,6.73,0
48.15048,38.56456,07/08/2020,n,8.14,0
48.15033,38.55848,07/08/2020,n,6.8,0
48.17373,38.57636,07/08/2020,n,9.23,0
48.17357,38.5702,07/08/2020,n,7.11,0
48.17261,37.92999,07/08/2020,n,4.27,0
48.17422,37.33368,07/08/2020,n,1.46,0
48.17684,37.92831,07/08/2020,n,8.73,0
48.15314,36.97657,07/08/2020,n,5.17,0
48.16895,36.97027,07/08/2020,n,4.75,0
48.17428,36.96994,07/08/2020,l,4.87,0
48.17908,36.95491,07/08/2020,h,11.51,0
48.17891,36.95001,07/08/2020,n,10.33,0
48.16551,35.88028,07/08/2020,l,4.11,0
48.17982,35.96799,07/08/2020,h,6.96,0
48.18491,35.9675,07/08/2020,h,9.23,0
48.18657,36.00301,07/08/2020,n,3.67,0
48.17115,35.58232,07/08/2020,n,5.35,0
48.17072,35.57383,07/08/2020,l,5.35,0
48.22667,36.09244,07/08/2020,n,4.86,0
48.22395,36.09336,07/08/2020,h,5,0
48.26242,37.10908,07/08/2020,n,2.45,0
48.28624,36.59777,07/08/2020,n,4.97,0
48.30313,36.8978,07/08/2020,n,2.02,0
48.28185,36.36296,07/08/2020,n,9.18,0
48.28166,36.35838,07/08/2020,n,9.54,0
50.63203,24.60162,07/08/2020,n,5.49,0
49.07289,37.14313,07/08/2020,n,6.89,0
48.23313,26.42257,07/08/2020,l,5.06,0
48.64642,29.90811,07/08/2020,n,5.53,0
49.0087,34.57118,07/08/2020,n,3.4,0
49.14226,37.5954,07/08/2020,h,7.05,0
49.14794,37.60073,07/08/2020,h,6.31,0
49.14809,37.60629,07/08/2020,n,3.82,0
49.14779,37.59515,07/08/2020,n,6.31,0
49.19611,38.15274,07/08/2020,n,7.64,0
49.12017,35.4981,07/08/2020,n,5.67,0
49.11975,35.48941,07/08/2020,n,5.67,0
48.46474,26.87509,07/08/2020,n,3.73,0
49.34059,39.27868,07/08/2020,n,5.06,0
48.34001,25.42465,07/08/2020,n,2.4,0
49.34332,39.2766,07/08/2020,l,3.99,0
49.28746,36.28441,07/08/2020,l,2.24,0
49.08794,30.88596,07/08/2020,n,7.64,0
49.43114,35.95074,07/08/2020,h,7.15,0
49.43095,35.94608,07/08/2020,n,7.15,0
49.43075,35.94143,07/08/2020,n,6.42,0
49.03352,29.76972,07/08/2020,n,9.29,0
48.83005,27.85413,07/08/2020,l,5.17,0
49.03737,29.76889,07/08/2020,n,19.84,0
48.83788,27.85849,07/08/2020,n,4.01,0
48.55811,25.61656,07/08/2020,n,2.63,0
49.22657,31.63446,07/08/2020,n,4.1,0
49.52977,37.08744,07/08/2020,n,2.17,0
49.49115,35.61714,07/08/2020,n,1.28,0
49.49095,35.61278,07/08/2020,n,1.28,0
48.90964,26.59418,07/08/2020,n,5.52,0
48.99907,27.14442,07/08/2020,n,4.76,0
49.83785,37.64714,07/08/2020,n,2.75,0
49.84341,37.64716,07/08/2020,h,10.79,0
49.84357,37.65271,07/08/2020,n,10.79,0
49.83675,37.6461,07/08/2020,n,5.57,0
49.84232,37.6461,07/08/2020,h,5.57,0
49.84245,37.65164,07/08/2020,n,5.57,0
49.87531,37.42011,07/08/2020,n,6.36,0
49.87516,37.41465,07/08/2020,n,6.01,0
49.81245,35.51271,07/08/2020,n,1.53,0
49.89212,37.43001,07/08/2020,n,4.28,0
49.91675,38.19545,07/08/2020,n,4.33,0
50.18943,37.23697,07/08/2020,n,3.03,0
50.18928,37.23156,07/08/2020,n,3.03,0
50.2286,33.89767,07/08/2020,n,14.51,0
50.22529,33.89749,07/08/2020,n,11.44,0
50.37495,36.17454,07/08/2020,n,1.41,0
50.40646,35.44594,07/08/2020,n,3.57,0
50.29049,33.27042,07/08/2020,n,6.87,0
50.29037,33.26878,07/08/2020,n,6.17,0
50.40517,35.44592,07/08/2020,n,3.28,0
50.24549,32.2945,07/08/2020,n,5.02,0
50.10966,27.43954,07/08/2020,n,4.82,0
50.11322,27.43858,07/08/2020,n,4.82,0
49.55851,23.18994,07/08/2020,n,17.96,0
49.55772,23.18472,07/08/2020,n,15.75,0
50.87956,35.05479,07/08/2020,n,10.44,0
50.78866,31.28266,07/08/2020,n,4.92,0
50.78875,31.28148,07/08/2020,n,3.98,0
50.92813,29.64875,07/08/2020,n,6.8,0
51.25014,33.68737,07/08/2020,n,4.37,0
48.97951,36.61441,07/08/2020,l,5.33,0
48.92622,35.31919,07/08/2020,n,12.24,0
48.98496,36.61898,07/08/2020,l,8.1,0
49.0427,37.77568,07/08/2020,l,3.14,0
49.01585,36.74088,07/08/2020,l,5.16,0
48.92308,34.58186,07/08/2020,n,4.89,0
49.07307,37.14837,07/08/2020,h,9.1,0
48.46547,36.78878,07/08/2020,n,1.52,0
50.90244,29.88989,07/08/2020,n,1.04,0
50.22298,37.06165,07/08/2020,n,0.76,0
50.22224,37.06757,07/08/2020,n,0.44,0
50.21807,37.07243,07/08/2020,n,0.44,0
50.21488,37.04068,07/08/2020,n,0.78,0
50.21218,37.03369,07/08/2020,n,1.28,0
50.21144,37.03962,07/08/2020,n,1.17,0
50.20874,37.03264,07/08/2020,n,1.28,0
50.208,37.03857,07/08/2020,n,1.17,0
50.2053,37.03159,07/08/2020,n,1.14,0
50.20456,37.03751,07/08/2020,n,2.02,0
50.20259,37.0246,07/08/2020,n,1.14,0
50.20185,37.03052,07/08/2020,n,1.14,0
50.19988,37.01761,07/08/2020,n,0.84,0
50.19915,37.02352,07/08/2020,n,1.12,0
50.19802,37.02258,07/08/2020,n,0.9,0
50.45118,34.18533,07/08/2020,n,0.68,2
49.98677,37.75544,07/08/2020,n,0.48,0
50.12502,36.65199,07/08/2020,n,0.83,0
49.98265,37.76,07/08/2020,n,1.31,0
50.12154,36.65097,07/08/2020,n,1.49,0
49.97255,37.75673,07/08/2020,n,0.76,0
49.97179,37.76239,07/08/2020,n,0.76,0
49.97144,37.73864,07/08/2020,n,1.09,0
50.03264,37.1602,07/08/2020,n,0.9,0
50.03189,37.16605,07/08/2020,n,0.69,0
50.02922,37.15914,07/08/2020,n,0.9,0
50.22813,33.40461,07/08/2020,n,0.52,0
50.54501,26.25653,07/08/2020,n,1.32,2
50.54485,26.26202,07/08/2020,n,1.32,2
49.44385,38.30824,07/08/2020,n,1.57,0
49.75757,35.44449,07/08/2020,n,0.98,0
49.3798,37.77834,07/08/2020,n,0.35,2
49.44228,36.64964,07/08/2020,n,0.78,0
49.38846,36.62182,07/08/2020,n,1.4,0
49.38501,36.62078,07/08/2020,n,1.4,0
49.02336,39.07197,07/08/2020,n,0.9,0
48.87025,39.5871,07/08/2020,n,0.58,0
49.15161,37.59545,07/08/2020,n,0.51,0
48.8662,39.59111,07/08/2020,n,0.58,0
49.09421,37.93514,07/08/2020,n,0.93,0
49.08754,37.93297,07/08/2020,n,25.74,0
49.02192,38.4004,07/08/2020,n,0.56,0
49.0546,37.84327,07/08/2020,n,6.43,0
49.04421,37.76598,07/08/2020,n,0.4,0
49.04087,37.76491,07/08/2020,n,0.4,0
49.12606,36.95616,07/08/2020,n,0.32,0
49.20985,36.13269,07/08/2020,n,0.91,0
49.20636,36.13169,07/08/2020,n,0.91,0
49.20285,36.1307,07/08/2020,n,1.12,0
49.7872,29.84146,07/08/2020,n,0.55,0
49.19895,36.0734,07/08/2020,n,0.68,0
49.08042,36.85294,07/08/2020,n,1.09,0
49.18671,35.96392,07/08/2020,n,0.99,0
49.11693,36.00571,07/08/2020,n,0.53,0
49.12406,35.48141,07/08/2020,n,0.52,0
49.12334,35.48767,07/08/2020,n,1.37,0
48.79153,38.09388,07/08/2020,n,0.36,0
49.80045,24.63561,07/08/2020,n,0.86,0
49.12106,35.18017,07/08/2020,n,0.8,0
49.12107,35.18016,07/08/2020,n,0.91,0
48.80019,37.69678,07/08/2020,n,0.52,0
48.79684,37.69576,07/08/2020,n,3.27,0
48.69369,38.40504,07/08/2020,n,0.51,0
48.69039,38.40398,07/08/2020,n,1.13,0
49.80119,24.63661,07/08/2020,n,0.89,0
48.72281,38.05391,07/08/2020,n,0.56,0
49.07772,35.20167,07/08/2020,n,1.96,0
49.07267,35.21347,07/08/2020,n,8.59,0
48.67382,38.32682,07/08/2020,n,3,0
49.07412,35.20072,07/08/2020,n,0.93,0
48.6708,38.34797,07/08/2020,n,0.49,0
49.06906,35.21252,07/08/2020,n,8.59,0
48.86254,36.69177,07/08/2020,n,1.81,0
48.68672,38.01443,07/08/2020,n,1,0
48.85911,36.69077,07/08/2020,n,0.77,0
48.84322,36.70399,07/08/2020,n,1.65,0
48.83979,36.70301,07/08/2020,n,1.65,0
48.83656,36.43306,07/08/2020,n,0.34,0
48.8022,36.70346,07/08/2020,n,1.14,0
48.76833,36.91086,07/08/2020,n,0.7,0
48.49446,38.80892,07/08/2020,n,1.28,2
48.38858,39.44333,07/08/2020,n,2.56,0
48.69149,37.28106,07/08/2020,n,1.62,0
48.46702,38.7618,07/08/2020,n,2.3,2
48.4645,38.75554,07/08/2020,n,1.77,2
48.46123,38.75445,07/08/2020,n,0.87,2
48.60796,37.19745,07/08/2020,n,1.21,0
48.60458,37.19645,07/08/2020,n,1.01,0
48.50036,37.83639,07/08/2020,n,0.55,0
48.54463,37.38332,07/08/2020,n,1.54,0
48.542,37.37685,07/08/2020,n,4.54,0
48.54128,37.38227,07/08/2020,n,1.54,0
48.42401,38.23257,07/08/2020,n,0.84,0
48.42071,38.23153,07/08/2020,n,0.58,0
48.53456,37.3802,07/08/2020,n,0.75,0
48.76898,35.0352,07/08/2020,n,2.31,0
49.17965,30.62131,07/08/2020,n,0.86,0
48.76537,35.03426,07/08/2020,n,2.31,0
48.76464,35.04063,07/08/2020,n,3,0
48.76609,35.02786,07/08/2020,n,2.31,0
48.76247,35.02691,07/08/2020,n,4.42,0
48.76175,35.0333,07/08/2020,n,4.42,0
48.75814,35.03234,07/08/2020,n,4.42,0
48.75525,35.02496,07/08/2020,n,0.41,0
48.17686,39.37196,07/08/2020,n,0.68,0
48.17608,39.37704,07/08/2020,n,0.68,0
48.49467,37.09856,07/08/2020,n,0.44,0
48.14807,39.31388,07/08/2020,n,1.25,0
48.14481,39.31277,07/08/2020,n,3.55,0
48.14,39.32183,07/08/2020,n,0.86,0
48.13675,39.32071,07/08/2020,n,11.53,0
48.13596,39.3258,07/08/2020,n,3.8,0
48.54316,36.35884,07/08/2020,n,0.48,0
48.13271,39.32468,07/08/2020,n,3.8,0
48.12748,39.33742,07/08/2020,n,1.39,0
48.12501,39.33122,07/08/2020,n,1.85,0
48.54219,36.3578,07/08/2020,n,1.28,0
48.12175,39.3301,07/08/2020,n,0.37,0
48.675,35.17313,07/08/2020,n,1.59,0
48.6714,35.17219,07/08/2020,n,1.59,0
48.47082,36.80196,07/08/2020,n,1.96,0
48.67213,35.16588,07/08/2020,n,1.59,0
48.46888,36.78976,07/08/2020,n,1.52,0
48.46814,36.79536,07/08/2020,n,1.49,0
48.46474,36.79438,07/08/2020,n,1.49,0
48.45809,36.68167,07/08/2020,n,0.55,0
48.45467,36.68068,07/08/2020,n,1.06,0
48.45394,36.68633,07/08/2020,n,1.11,0
49.12507,29.3766,07/08/2020,n,1.68,0
48.22433,38.24706,07/08/2020,n,0.68,2
48.22253,38.23559,07/08/2020,n,1.31,3
48.21445,38.24387,07/08/2020,n,0.81,2
48.15979,38.57394,07/08/2020,n,0.84,0
48.15904,38.5791,07/08/2020,n,0.84,0
48.15727,38.56773,07/08/2020,n,5.83,0
48.17881,38.39588,07/08/2020,n,1.4,0
47.97733,39.72898,07/08/2020,n,0.61,0
47.97653,39.73404,07/08/2020,n,1.08,0
48.17627,38.3896,07/08/2020,n,2.31,0
48.17702,38.3844,07/08/2020,n,2.31,0
48.17552,38.39481,07/08/2020,n,1.4,0
47.97408,39.72784,07/08/2020,n,0.61,0
48.14276,38.50697,07/08/2020,n,1.13,0
47.96096,39.61445,07/08/2020,n,0.59,0
48.32819,36.9258,07/08/2020,n,0.87,0
48.32601,36.94238,07/08/2020,n,0.74,0
48.3248,36.92477,07/08/2020,n,0.87,0
48.32335,36.93583,07/08/2020,n,1.16,0
49.19017,24.75817,07/08/2020,n,0.74,0
48.23242,37.32908,07/08/2020,n,0.68,0
48.17866,37.69773,07/08/2020,n,0.63,2
48.17533,37.69669,07/08/2020,n,3.05,2
48.17127,37.70097,07/08/2020,n,3.05,2
49.01794,28.9102,07/08/2020,n,1.63,0
48.49756,35.09997,07/08/2020,n,1.17,2
48.16721,37.70523,07/08/2020,n,3.61,2
47.8783,39.66034,07/08/2020,n,0.59,0
47.8775,39.66539,07/08/2020,n,0.59,0
48.25253,37.04642,07/08/2020,n,0.98,0
47.87504,39.65921,07/08/2020,n,0.59,0
48.24988,37.03992,07/08/2020,n,0.71,0
48.00167,38.81067,07/08/2020,n,0.63,0
48.53313,34.64299,07/08/2020,n,2.44,3
48.53242,34.64949,07/08/2020,n,2.93,2
48.24649,37.03892,07/08/2020,n,0.71,0
47.9984,38.80958,07/08/2020,n,0.63,0
47.99764,38.81468,07/08/2020,n,0.83,0
48.48933,34.97462,07/08/2020,n,1.08,2
48.53433,34.64443,07/08/2020,n,2.1,3
48.5336,34.65092,07/08/2020,n,2.1,3
48.53358,34.61752,07/08/2020,n,1.16,3
48.53285,34.62404,07/08/2020,n,1.16,3
48.48922,34.97552,07/08/2020,n,0.7,2
49.01771,28.91381,07/08/2020,n,0.99,0
48.52042,34.63427,07/08/2020,n,2.66,2
48.52114,34.62779,07/08/2020,n,2.66,2
48.28917,36.55529,07/08/2020,n,0.86,0
48.28845,36.56092,07/08/2020,n,0.86,0
48.1001,37.92636,07/08/2020,n,2.03,2
48.47186,34.96481,07/08/2020,n,2,2
48.1943,37.14223,07/08/2020,n,0.56,0
48.28529,36.41921,07/08/2020,n,1.74,0
48.28185,36.41823,07/08/2020,n,1.74,0
48.27841,36.41726,07/08/2020,n,4.95,0
48.06181,37.95258,07/08/2020,n,0.57,2
48.06107,37.95784,07/08/2020,n,0.57,2
48.4757,34.6305,07/08/2020,n,1.13,2
48.26394,36.41909,07/08/2020,n,0.84,0
47.94064,38.76294,07/08/2020,n,1.06,0
48.47205,34.62956,07/08/2020,n,1.13,2
48.26121,36.41248,07/08/2020,n,1.7,0
48.2605,36.41814,07/08/2020,n,0.84,0
48.25906,36.42944,07/08/2020,n,0.75,0
48.25835,36.43509,07/08/2020,n,0.75,0
47.96622,38.56721,07/08/2020,n,0.58,0
47.93737,38.76186,07/08/2020,n,1.06,0
48.25777,36.41151,07/08/2020,n,2.47,0
48.25706,36.41716,07/08/2020,n,1.93,0
47.96294,38.56612,07/08/2020,n,0.62,0
47.89429,39.02554,07/08/2020,n,0.65,0
48.18234,36.96819,07/08/2020,n,0.7,0
47.95966,38.56505,07/08/2020,n,0.62,0
47.89103,39.02445,07/08/2020,n,0.65,0
48.17895,36.96721,07/08/2020,n,1.07,0
48.17823,36.9727,07/08/2020,n,0.79,0
48.09238,37.60954,07/08/2020,n,0.68,0
48.21999,36.54125,07/08/2020,n,1.81,0
48.21657,36.54025,07/08/2020,n,1.81,0
48.21314,36.53925,07/08/2020,n,2.3,0
49.07084,24.28768,07/08/2020,n,1.33,0
49.07267,24.28666,07/08/2020,n,0.81,0
47.85775,38.72272,07/08/2020,n,0.57,0
48.15417,36.56709,07/08/2020,n,1.11,0
48.09307,36.90028,07/08/2020,n,0.53,0
48.97672,24.71084,07/08/2020,n,1.1,2
48.18031,35.98995,07/08/2020,n,1.37,0
48.18102,35.98414,07/08/2020,n,1.37,0
47.83281,38.4733,07/08/2020,n,1.13,0
46.31103,34.27188,07/08/2020,n,0.86,0
46.31097,34.27087,07/08/2020,n,0.93,0
48.08066,36.51601,07/08/2020,n,0.85,0
48.97662,24.71133,07/08/2020,n,0.88,2
48.17152,35.6783,07/08/2020,n,1.09,0
48.16801,35.67736,07/08/2020,n,1.13,0
48.0679,36.47744,07/08/2020,n,0.79,0
48.17175,35.5864,07/08/2020,n,1.27,0
48.15453,35.72868,07/08/2020,n,0.36,0
48.16894,35.57948,07/08/2020,n,1.15,0
48.01661,36.68214,07/08/2020,n,0.76,0
47.9077,37.31685,07/08/2020,n,0.42,0
47.90697,37.32219,07/08/2020,n,0.42,0
47.90444,37.23771,07/08/2020,n,0.48,0
47.72055,38.24018,07/08/2020,n,0.88,0
48.75103,26.60454,07/08/2020,n,0.98,2
48.71405,26.73912,07/08/2020,n,0.97,0
48.53796,28.98036,07/08/2020,n,0.39,0
47.56327,38.09734,07/08/2020,n,0.93,0
47.80783,35.99109,07/08/2020,n,1.6,0
47.87968,35.19093,07/08/2020,n,0.94,2
47.78001,36.01297,07/08/2020,n,1.64,0
48.13258,32.72985,07/08/2020,n,2.35,0
47.87611,35.15875,07/08/2020,n,0.58,2
47.96748,34.31638,07/08/2020,n,0.71,0
47.87184,35.16391,07/08/2020,n,1.33,2
47.86827,35.16299,07/08/2020,n,3.33,2
47.96082,34.30803,07/08/2020,n,1.81,0
47.82298,35.48468,07/08/2020,n,2.57,0
47.85971,35.14197,07/08/2020,n,2.41,3
47.75941,35.94812,07/08/2020,n,1.46,0
47.7476,35.9567,07/08/2020,n,0.92,0
47.74413,35.95575,07/08/2020,n,5.21,0
47.74137,35.9491,07/08/2020,n,0.8,0
47.55136,37.30518,07/08/2020,n,0.6,0
47.54987,37.30889,07/08/2020,n,0.88,0
48.08408,32.49477,07/08/2020,n,3.21,0
47.5016,37.43135,07/08/2020,n,0.33,0
48.05486,32.67524,07/08/2020,n,1.1,3
48.05163,32.66684,07/08/2020,n,5.28,0
48.0509,32.67446,07/08/2020,n,1.1,0
48.39734,26.50955,07/08/2020,n,1.03,0
48.16982,30.62018,07/08/2020,n,14.49,2
48.16592,30.61324,07/08/2020,n,16.77,2
48.16547,30.61937,07/08/2020,n,14.49,2
48.13821,30.98108,07/08/2020,n,1.06,0
48.1344,30.97427,07/08/2020,n,0.87,0
46.27481,34.26215,07/08/2020,n,0.53,0
48.13393,30.98031,07/08/2020,n,0.87,0
48.39885,26.5072,07/08/2020,n,0.53,0
48.39864,26.51222,07/08/2020,n,0.53,0
47.88662,33.4478,07/08/2020,n,1.4,2
47.88281,33.44693,07/08/2020,n,1.4,2
47.78013,34.40253,07/08/2020,n,1.3,0
47.87878,33.41017,07/08/2020,n,2,3
47.8795,33.40317,07/08/2020,n,2,3
47.87138,33.44435,07/08/2020,n,3.88,2
47.8721,33.43733,07/08/2020,n,1.78,2
47.87401,33.38039,07/08/2020,n,2.43,2
47.87329,33.38741,07/08/2020,n,1.56,2
47.87259,33.39442,07/08/2020,n,1.56,2
48.33435,26.08777,07/08/2020,n,2.48,0
47.84204,33.38737,07/08/2020,n,1.12,3
47.36033,37.21185,07/08/2020,n,0.24,0
47.3809,36.90223,07/08/2020,n,0.84,0
47.21073,37.55669,07/08/2020,n,1.62,2
47.20409,37.55469,07/08/2020,n,1.48,2
47.14974,37.91325,07/08/2020,n,0.56,0
47.14901,37.91835,07/08/2020,n,0.56,0
47.14644,37.91223,07/08/2020,n,0.56,0
47.14571,37.91733,07/08/2020,n,0.56,0
47.17385,37.55964,07/08/2020,n,1.34,2
47.16244,37.56691,07/08/2020,n,1.68,2
47.16317,37.56175,07/08/2020,n,1.52,2
47.16424,37.5297,07/08/2020,n,1.07,2
47.15986,37.56074,07/08/2020,n,1.87,2
47.15581,37.56489,07/08/2020,n,4.68,2
47.15688,37.53284,07/08/2020,n,4.87,2
47.15761,37.52769,07/08/2020,n,0.48,2
47.14368,37.57734,07/08/2020,n,2.12,2
47.14294,37.58249,07/08/2020,n,1.44,2
47.14222,37.58764,07/08/2020,n,1.44,2
47.13963,37.58147,07/08/2020,n,1.44,2
47.13234,37.63293,07/08/2020,n,1.42,2
47.74303,32.40174,07/08/2020,n,0.31,0
47.10764,37.58777,07/08/2020,n,0.73,2
47.10691,37.59293,07/08/2020,n,1.71,2
47.10505,37.58161,07/08/2020,n,0.73,2
47.10432,37.58677,07/08/2020,n,0.73,2
47.63739,33.08903,07/08/2020,n,1.09,0
47.34377,35.74767,07/08/2020,n,1.46,0
47.09624,37.59505,07/08/2020,n,4.13,2
47.09479,37.60536,07/08/2020,n,8.61,2
47.09842,37.57959,07/08/2020,n,2.04,2
47.09148,37.60434,07/08/2020,n,3.58,2
47.09438,37.58373,07/08/2020,n,1.65,2
47.43251,34.55009,07/08/2020,n,1.82,0
47.42587,34.51005,07/08/2020,n,0.65,0
47.52399,33.53656,07/08/2020,n,1,0
47.52021,33.53569,07/08/2020,n,1,0
