latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type,wind_speed_10m_mean,wind_direction_10m_dominant
47.89017,37.02785,367,0.36,0.57,20/07/2019,1110,N20,VIIRS,h,2,303.37,13.06,D,0,4.6,293
47.89871,35.97323,367,0.32,0.55,20/07/2019,1110,N20,VIIRS,h,2,304.0,11.98,D,0,5.2,306
48.12764,37.18813,367,0.37,0.58,20/07/2019,1110,N20,VIIRS,h,2,300.11,35.54,D,0,6.1,321
48.12725,37.17804,367,0.37,0.58,20/07/2019,1110,N20,VIIRS,h,2,307.63,36.4,D,0,6.1,321
48.13282,37.1828,367,0.37,0.58,20/07/2019,1110,N20,VIIRS,h,2,309.82,12.12,D,0,6.1,321
48.13017,37.18621,367,0.37,0.58,20/07/2019,1110,N20,VIIRS,h,2,309.97,34.68,D,0,6.1,321
48.19262,35.90743,367,0.32,0.55,20/07/2019,1110,N20,VIIRS,h,2,300.4,25.5,D,0,6.3,285
48.02396,33.04327,367,0.47,0.48,20/07/2019,1110,N20,VIIRS,h,2,297.58,9.14,D,0,5.7,258
48.19103,35.90801,367,0.32,0.55,20/07/2019,1110,N20,VIIRS,h,2,297.63,17.82,D,0,6.3,285
48.27182,35.89587,367,0.32,0.55,20/07/2019,1110,N20,VIIRS,h,2,293.14,4.79,D,0,5.7,300
48.28981,35.95214,367,0.32,0.55,20/07/2019,1110,N20,VIIRS,h,2,302.57,5.66,D,0,5.8,293
48.39441,38.23825,367,0.41,0.61,20/07/2019,1110,N20,VIIRS,h,2,296.23,6.53,D,0,6.7,326
48.38622,37.28362,367,0.37,0.58,20/07/2019,1110,N20,VIIRS,h,2,305.74,6.89,D,0,5.7,301
48.40892,37.15887,367,0.37,0.58,20/07/2019,1110,N20,VIIRS,h,2,311.45,30.99,D,0,5.9,292
48.43374,36.6974,367,0.35,0.57,20/07/2019,1110,N20,VIIRS,h,2,310.24,19.83,D,0,5.9,285
48.43307,36.69878,367,0.35,0.57,20/07/2019,1110,N20,VIIRS,h,2,302.27,13.52,D,0,5.9,285
48.54368,37.01266,367,0.36,0.58,20/07/2019,1110,N20,VIIRS,h,2,301.13,11.83,D,0,7.0,318
48.57195,37.05566,367,0.37,0.58,20/07/2019,1110,N20,VIIRS,h,2,317.94,37.16,D,0,7.5,308
48.58995,37.11023,367,0.37,0.58,20/07/2019,1110,N20,VIIRS,h,2,311.51,21.68,D,0,7.3,315
48.08693,29.17538,367,0.49,0.4,20/07/2019,1110,N20,VIIRS,h,2,336.88,187.62,D,0,4.9,208
48.15896,29.72014,367,0.52,0.41,20/07/2019,1110,N20,VIIRS,h,2,361.44,165.98,D,0,4.6,269
48.16147,29.71856,367,0.52,0.41,20/07/2019,1110,N20,VIIRS,h,2,328.81,195.62,D,0,4.6,269
48.16079,29.71157,367,0.52,0.41,20/07/2019,1110,N20,VIIRS,h,2,348.47,195.62,D,0,4.2,270
48.4209,32.23388,367,0.44,0.46,20/07/2019,1110,N20,VIIRS,h,2,304.74,38.64,D,0,5.6,255
48.42561,32.23906,367,0.44,0.46,20/07/2019,1110,N20,VIIRS,h,2,334.78,75.46,D,0,5.6,255
48.72065,37.40402,367,0.38,0.59,20/07/2019,1110,N20,VIIRS,h,2,301.85,50.33,D,0,6.4,290
48.72048,37.39872,367,0.38,0.59,20/07/2019,1110,N20,VIIRS,h,2,326.79,50.33,D,0,6.4,290
48.63778,31.58981,367,0.41,0.45,20/07/2019,1110,N20,VIIRS,h,2,358.55,140.54,D,0,5.7,252
49.02772,35.24132,367,0.61,0.53,20/07/2019,1110,N20,VIIRS,h,2,306.34,18.88,D,0,8.0,258
49.14452,39.12951,367,0.46,0.63,20/07/2019,1110,N20,VIIRS,h,2,308.38,9.77,D,0,8.0,259
49.03091,38.85808,367,0.45,0.63,20/07/2019,1110,N20,VIIRS,h,2,301.81,10.09,D,0,7.8,252
49.03032,38.8574,367,0.45,0.63,20/07/2019,1110,N20,VIIRS,h,2,302.69,11.82,D,0,7.8,252
49.11538,39.03152,367,0.45,0.63,20/07/2019,1110,N20,VIIRS,h,2,300.31,32.31,D,0,7.2,257
49.12127,39.03173,367,0.45,0.63,20/07/2019,1110,N20,VIIRS,h,2,303.71,32.31,D,0,7.2,257
49.14674,39.13171,367,0.46,0.63,20/07/2019,1110,N20,VIIRS,h,2,305.28,17.8,D,0,8.0,259
49.92357,38.07405,367,0.41,0.61,20/07/2019,1111,N20,VIIRS,h,2,291.91,29.83,D,0,10.3,275
49.48838,35.77339,367,0.32,0.55,20/07/2019,1111,N20,VIIRS,h,2,299.34,7.65,D,0,8.8,257
48.66227,26.82792,367,0.35,0.57,20/07/2019,2324,N20,VIIRS,h,2,287.44,12.56,N,0,6.2,215
49.00762,34.95424,367,0.54,0.67,21/07/2019,911,N20,VIIRS,h,2,296.07,29.62,D,0,5.9,272
49.73073,37.21883,367,0.41,0.61,21/07/2019,911,N20,VIIRS,h,2,296.67,5.08,D,0,6.2,307
49.56298,37.35766,367,0.41,0.61,21/07/2019,911,N20,VIIRS,h,2,292.01,7.61,D,0,6.0,298
48.65423,36.07116,367,0.5,0.65,21/07/2019,911,N20,VIIRS,h,2,301.2,9.23,D,0,6.2,341
47.91814,34.47379,367,0.61,0.71,21/07/2019,911,N20,VIIRS,h,2,290.54,9.82,D,0,6.7,22
47.50447,33.51074,367,0.69,0.74,21/07/2019,911,N20,VIIRS,h,2,294.48,25.26,D,0,6.4,12
48.5574,37.04673,367,0.46,0.63,21/07/2019,911,N20,VIIRS,h,2,305.43,13.98,D,0,8.5,8
48.55658,37.04728,367,0.46,0.63,21/07/2019,911,N20,VIIRS,h,2,305.3,6.18,D,0,8.5,8
47.96896,35.46135,367,0.55,0.68,21/07/2019,911,N20,VIIRS,h,2,295.98,10.29,D,0,8.5,15
48.78614,38.1676,367,0.4,0.6,21/07/2019,911,N20,VIIRS,h,2,301.26,72.51,D,0,4.2,327
48.77965,38.16648,367,0.4,0.6,21/07/2019,911,N20,VIIRS,h,2,301.89,72.51,D,0,4.2,327
48.77988,38.16869,367,0.4,0.6,21/07/2019,911,N20,VIIRS,h,2,298.18,106.4,D,0,4.2,327
47.90294,35.96871,367,0.53,0.67,21/07/2019,911,N20,VIIRS,h,2,305.34,19.39,D,0,8.2,22
48.18508,36.94977,367,0.47,0.64,21/07/2019,911,N20,VIIRS,h,2,300.56,10.39,D,0,7.7,13
48.1284,36.83043,367,0.48,0.65,21/07/2019,911,N20,VIIRS,h,2,298.19,19.12,D,0,7.6,16
48.12305,36.83446,367,0.48,0.65,21/07/2019,911,N20,VIIRS,h,2,293.97,19.12,D,0,7.3,15
48.10346,36.85617,367,0.48,0.65,21/07/2019,911,N20,VIIRS,h,2,294.52,19.35,D,0,7.3,15
48.09617,36.85418,367,0.48,0.65,21/07/2019,911,N20,VIIRS,h,2,296.06,13.45,D,0,6.5,20
48.09806,36.86006,367,0.48,0.65,21/07/2019,911,N20,VIIRS,h,2,296.29,23.18,D,0,7.3,15
47.38853,34.81181,367,0.62,0.71,21/07/2019,911,N20,VIIRS,h,2,301.35,26.9,D,0,9.0,12
48.1267,37.1539,367,0.47,0.64,21/07/2019,911,N20,VIIRS,h,2,301.08,12.58,D,0,6.1,32
47.94564,36.63903,367,0.5,0.66,21/07/2019,911,N20,VIIRS,h,2,301.98,11.38,D,0,6.1,29
48.12678,37.15369,367,0.47,0.64,21/07/2019,911,N20,VIIRS,h,2,301.3,8.25,D,0,6.1,32
47.94815,36.63667,367,0.5,0.66,21/07/2019,911,N20,VIIRS,h,2,300.9,11.58,D,0,6.1,29
47.92995,36.84948,367,0.49,0.65,21/07/2019,911,N20,VIIRS,h,2,307.0,121.78,D,0,6.8,27
47.1166,35.60697,367,0.59,0.7,21/07/2019,911,N20,VIIRS,h,2,307.0,25.58,D,0,7.7,21
47.22848,35.9535,367,0.56,0.69,21/07/2019,911,N20,VIIRS,h,2,303.11,16.77,D,0,7.8,26
46.82413,34.81693,367,0.65,0.73,21/07/2019,911,N20,VIIRS,h,2,293.63,24.08,D,0,9.3,18
47.22281,35.95773,367,0.56,0.69,21/07/2019,911,N20,VIIRS,h,2,306.3,16.77,D,0,7.8,26
47.11381,35.60683,367,0.59,0.7,21/07/2019,911,N20,VIIRS,h,2,306.57,26.08,D,0,7.7,21
47.2322,35.9574,367,0.56,0.69,21/07/2019,911,N20,VIIRS,h,2,303.58,26.57,D,0,7.8,26
46.82479,34.81336,367,0.65,0.73,21/07/2019,911,N20,VIIRS,h,2,290.03,22.07,D,0,9.3,18
47.21862,35.95924,367,0.56,0.69,21/07/2019,911,N20,VIIRS,h,2,303.41,24.67,D,0,7.8,26
46.72124,34.9845,367,0.64,0.72,21/07/2019,911,N20,VIIRS,h,2,295.23,49.96,D,0,7.9,39
46.7126,34.98132,367,0.64,0.72,21/07/2019,911,N20,VIIRS,h,2,297.64,17.2,D,0,7.9,39
47.12955,37.72588,367,0.48,0.64,21/07/2019,911,N20,VIIRS,h,2,303.06,10.98,D,0,9.5,50
47.12772,37.72007,367,0.48,0.64,21/07/2019,911,N20,VIIRS,h,2,304.12,18.07,D,0,9.5,50
47.09933,37.697,367,0.48,0.65,21/07/2019,911,N20,VIIRS,h,2,305.68,41.01,D,0,9.5,50
47.09741,37.69102,367,0.48,0.65,21/07/2019,911,N20,VIIRS,h,2,304.04,18.64,D,0,9.5,50
47.10484,37.69357,367,0.48,0.65,21/07/2019,911,N20,VIIRS,h,2,300.83,18.58,D,0,9.5,50
47.12682,37.72092,367,0.48,0.64,21/07/2019,911,N20,VIIRS,h,2,302.36,12.66,D,0,9.5,50
46.3467,34.62014,367,0.68,0.74,21/07/2019,911,N20,VIIRS,h,2,302.6,25.19,D,0,9.9,40
46.34384,34.61215,367,0.69,0.74,21/07/2019,911,N20,VIIRS,h,2,301.49,25.19,D,0,10.1,12
46.35282,34.61561,367,0.68,0.74,21/07/2019,911,N20,VIIRS,h,2,302.69,17.76,D,0,10.1,12
46.82232,35.55238,367,0.6,0.71,21/07/2019,911,N20,VIIRS,h,2,301.46,18.99,D,0,7.7,11
47.40082,37.23052,367,0.49,0.65,21/07/2019,911,N20,VIIRS,h,2,303.82,22.32,D,0,8.6,20
46.6205,34.67688,367,0.5,0.41,21/07/2019,1051,N20,VIIRS,h,2,314.67,16.81,D,0,9.3,14
48.07694,28.92804,367,0.38,0.36,21/07/2019,1051,N20,VIIRS,h,2,310.81,5.32,D,0,4.5,295
49.08843,36.94187,367,0.44,0.46,21/07/2019,1051,N20,VIIRS,h,2,339.25,61.48,D,0,6.4,310
47.24106,35.9531,367,0.38,0.43,21/07/2019,1051,N20,VIIRS,h,2,313.23,9.13,D,0,7.8,26
47.6499,35.8324,367,0.38,0.43,21/07/2019,1051,N20,VIIRS,h,2,312.28,8.33,D,0,8.8,26
48.51978,29.50529,367,0.44,0.62,21/07/2019,2305,N20,VIIRS,h,2,291.01,8.71,N,0,4.7,256
46.98713,36.13144,367,0.53,0.67,22/07/2019,46,N20,VIIRS,h,2,287.7,7.44,N,0,9.1,71
48.69651,37.77061,367,0.66,0.73,22/07/2019,852,N20,VIIRS,h,2,300.53,25.48,D,0,7.1,36
48.70243,37.76568,367,0.66,0.73,22/07/2019,852,N20,VIIRS,h,2,300.82,15.6,D,0,7.1,36
49.17808,39.06537,367,0.56,0.69,22/07/2019,852,N20,VIIRS,h,2,309.09,68.87,D,0,8.1,18
48.27603,36.57609,367,0.76,0.77,22/07/2019,852,N20,VIIRS,h,2,301.02,13.78,D,0,6.2,346
49.18365,39.06067,367,0.56,0.69,22/07/2019,852,N20,VIIRS,h,2,299.01,68.87,D,0,8.1,18
48.15063,37.01374,367,0.74,0.76,22/07/2019,852,N20,VIIRS,h,2,303.2,22.67,D,0,5.5,348
48.14152,36.88197,367,0.75,0.77,22/07/2019,852,N20,VIIRS,h,2,300.26,20.36,D,0,5.7,342
48.15306,36.84779,367,0.75,0.77,22/07/2019,852,N20,VIIRS,h,2,300.42,19.44,D,0,5.6,358
48.15045,36.84354,367,0.75,0.77,22/07/2019,852,N20,VIIRS,h,2,300.68,24.98,D,0,5.6,358
47.99638,36.68716,367,0.77,0.77,22/07/2019,852,N20,VIIRS,h,2,297.33,15.4,D,0,4.7,342
47.95926,37.14766,367,0.74,0.76,22/07/2019,852,N20,VIIRS,h,2,292.56,16.64,D,0,5.4,312
47.55884,36.89446,367,0.78,0.78,22/07/2019,852,N20,VIIRS,h,2,298.74,10.1,D,0,6.8,357
48.15654,36.8381,367,0.75,0.77,22/07/2019,852,N20,VIIRS,h,2,296.64,10.84,D,0,5.6,358
48.70149,37.77039,367,0.66,0.73,22/07/2019,852,N20,VIIRS,h,2,298.45,23.19,D,0,7.1,36
49.18241,39.0639,367,0.56,0.69,22/07/2019,852,N20,VIIRS,h,2,302.69,127.49,D,0,8.1,18
49.47332,39.8459,367,0.51,0.66,22/07/2019,852,N20,VIIRS,h,2,301.43,14.27,D,0,8.4,1
49.47879,39.84164,367,0.51,0.66,22/07/2019,852,N20,VIIRS,h,2,304.17,13.22,D,0,8.4,1
49.22112,38.36922,367,0.59,0.7,22/07/2019,852,N20,VIIRS,h,2,299.36,10.04,D,0,6.8,19
48.5134,36.41503,367,0.75,0.77,22/07/2019,852,N20,VIIRS,h,2,299.1,43.18,D,0,4.9,355
48.51647,36.4016,367,0.75,0.77,22/07/2019,852,N20,VIIRS,h,2,301.61,29.51,D,0,5.7,6
49.05339,36.98288,367,0.68,0.74,22/07/2019,853,N20,VIIRS,h,2,303.95,29.54,D,0,5.7,357
50.20522,35.04572,367,0.73,0.76,22/07/2019,853,N20,VIIRS,h,2,294.54,22.96,D,0,7.2,250
50.40949,35.95982,367,0.66,0.73,22/07/2019,853,N20,VIIRS,h,2,298.52,16.35,D,0,6.1,208
49.05073,36.98304,367,0.68,0.74,22/07/2019,853,N20,VIIRS,h,2,303.14,29.46,D,0,5.7,357
49.05665,36.97776,367,0.68,0.74,22/07/2019,853,N20,VIIRS,h,2,303.9,29.46,D,0,5.7,357
49.07505,37.06159,367,0.68,0.74,22/07/2019,853,N20,VIIRS,h,2,306.51,41.38,D,0,7.0,258
49.00159,35.65508,367,0.77,0.78,22/07/2019,853,N20,VIIRS,h,2,301.3,33.0,D,0,4.9,339
49.31446,36.64257,367,0.69,0.74,22/07/2019,853,N20,VIIRS,h,2,301.56,14.73,D,0,6.6,96
49.26353,36.67619,367,0.69,0.74,22/07/2019,853,N20,VIIRS,h,2,303.14,26.05,D,0,5.5,24
49.26019,36.67466,367,0.69,0.74,22/07/2019,853,N20,VIIRS,h,2,303.12,26.86,D,0,5.5,24
49.19,36.70511,367,0.69,0.74,22/07/2019,853,N20,VIIRS,h,2,303.11,67.46,D,0,5.5,24
49.18392,36.7101,367,0.69,0.74,22/07/2019,853,N20,VIIRS,h,2,297.88,24.14,D,0,6.1,350
48.94814,36.59828,367,0.71,0.75,22/07/2019,853,N20,VIIRS,h,2,303.52,59.06,D,0,6.3,21
48.94198,36.60328,367,0.71,0.75,22/07/2019,853,N20,VIIRS,h,2,299.01,42.32,D,0,6.3,21
48.78188,38.11823,367,0.48,0.4,22/07/2019,1032,N20,VIIRS,h,2,333.24,102.64,D,0,5.6,27
47.65415,29.27564,367,0.44,0.39,22/07/2019,1032,N20,VIIRS,h,2,303.65,17.76,D,0,10.7,309
48.37041,33.72457,367,0.39,0.36,22/07/2019,1032,N20,VIIRS,h,2,328.83,48.79,D,0,5.9,284
47.56784,35.37739,367,0.4,0.37,22/07/2019,1032,N20,VIIRS,h,2,315.15,18.11,D,0,7.1,329
46.49437,34.9791,367,0.39,0.36,22/07/2019,1032,N20,VIIRS,h,2,335.65,124.46,D,0,9.4,70
46.49767,34.97811,367,0.39,0.36,22/07/2019,1032,N20,VIIRS,h,2,339.68,124.46,D,0,9.4,70
46.49695,34.9731,367,0.39,0.36,22/07/2019,1032,N20,VIIRS,h,2,335.78,155.2,D,0,9.4,70
46.50167,34.98214,367,0.39,0.36,22/07/2019,1032,N20,VIIRS,h,2,347.5,75.61,D,0,9.4,70
46.50096,34.97713,367,0.39,0.36,22/07/2019,1032,N20,VIIRS,h,2,341.53,75.61,D,0,9.4,70
46.73631,31.75748,367,0.4,0.37,22/07/2019,1032,N20,VIIRS,h,2,339.99,38.05,D,0,8.8,255
46.75273,36.01889,367,0.4,0.37,22/07/2019,1032,N20,VIIRS,h,2,311.55,6.77,D,0,9.5,154
46.67608,35.37541,367,0.39,0.36,22/07/2019,1032,N20,VIIRS,h,2,314.57,10.97,D,0,9.4,134
46.64011,34.94829,367,0.39,0.36,22/07/2019,1032,N20,VIIRS,h,2,316.98,17.58,D,0,7.8,352
46.87271,34.67007,367,0.39,0.36,22/07/2019,1032,N20,VIIRS,h,2,332.76,160.5,D,0,7.6,6
46.87198,34.66504,367,0.39,0.36,22/07/2019,1032,N20,VIIRS,h,2,351.25,160.5,D,0,7.6,6
46.87599,34.66906,367,0.39,0.36,22/07/2019,1032,N20,VIIRS,h,2,335.06,160.5,D,0,7.6,6
46.87526,34.66403,367,0.39,0.36,22/07/2019,1032,N20,VIIRS,h,2,346.62,160.5,D,0,7.6,6
47.38637,35.26303,367,0.4,0.37,22/07/2019,1032,N20,VIIRS,h,2,345.44,54.45,D,0,8.1,342
47.0293,32.95209,367,0.39,0.36,22/07/2019,1032,N20,VIIRS,h,2,310.09,23.44,D,0,6.5,238
48.1259,35.00931,367,0.4,0.37,22/07/2019,1032,N20,VIIRS,h,2,340.28,68.77,D,0,6.2,312
48.33687,36.59541,367,0.43,0.38,22/07/2019,1032,N20,VIIRS,h,2,326.1,40.11,D,0,5.4,348
48.3454,36.34606,367,0.42,0.38,22/07/2019,1032,N20,VIIRS,h,2,336.52,68.6,D,0,5.2,307
49.65837,37.3294,367,0.46,0.39,22/07/2019,1033,N20,VIIRS,h,2,334.17,128.43,D,0,6.0,11
49.07408,37.06814,367,0.45,0.39,22/07/2019,1033,N20,VIIRS,h,2,344.26,63.67,D,0,6.2,350
50.08018,37.72504,367,0.48,0.4,22/07/2019,1033,N20,VIIRS,h,2,326.54,74.71,D,0,7.1,10
50.05856,37.07992,367,0.46,0.39,22/07/2019,1033,N20,VIIRS,h,2,315.72,9.76,D,0,6.0,10
49.13231,35.6479,367,0.41,0.37,22/07/2019,1033,N20,VIIRS,h,2,318.98,32.63,D,0,5.2,340
49.60354,37.23604,367,0.32,0.55,22/07/2019,2246,N20,VIIRS,h,2,288.74,3.78,N,0,6.0,32
49.59847,37.23543,367,0.32,0.55,22/07/2019,2246,N20,VIIRS,h,2,290.25,3.62,N,0,6.5,25
49.60019,37.23539,367,0.32,0.55,22/07/2019,2246,N20,VIIRS,h,2,289.08,7.18,N,0,6.0,32
48.60587,36.57742,367,0.34,0.56,22/07/2019,2246,N20,VIIRS,h,2,288.84,11.9,N,0,6.3,31
48.59529,36.58128,367,0.34,0.56,22/07/2019,2246,N20,VIIRS,h,2,295.62,16.41,N,0,6.3,31
47.52118,30.83808,367,0.62,0.72,22/07/2019,2247,N20,VIIRS,h,2,285.59,14.01,N,0,8.5,304
47.51782,30.83413,367,0.62,0.72,22/07/2019,2247,N20,VIIRS,h,2,285.48,20.19,N,0,8.3,301
48.76296,38.18056,367,0.35,0.57,23/07/2019,27,N20,VIIRS,h,2,290.25,6.37,N,0,10.2,208
48.77644,38.1738,367,0.35,0.57,23/07/2019,27,N20,VIIRS,h,2,290.57,4.03,N,0,10.2,208
47.88098,37.52314,367,0.38,0.36,23/07/2019,1013,N20,VIIRS,h,2,308.07,9.47,D,0,7.8,233
46.9074,35.66104,367,0.41,0.37,23/07/2019,1013,N20,VIIRS,h,2,300.48,5.71,D,0,7.3,142
49.43805,38.30698,367,0.39,0.36,23/07/2019,1014,N20,VIIRS,h,2,331.8,23.91,D,0,9.9,183
50.4368,26.8004,367,0.47,0.48,23/07/2019,1015,N20,VIIRS,h,2,304.12,33.31,D,0,13.2,316
50.4375,26.79897,367,0.47,0.48,23/07/2019,1015,N20,VIIRS,h,2,303.89,25.27,D,0,13.2,316
49.5008,30.37078,367,0.59,0.7,23/07/2019,1155,N20,VIIRS,h,2,298.86,37.72,D,0,10.4,308
49.50008,30.37286,367,0.59,0.7,23/07/2019,1155,N20,VIIRS,h,2,297.09,15.86,D,0,10.4,308
51.41579,24.62943,367,0.33,0.56,23/07/2019,1155,N20,VIIRS,h,2,300.14,9.2,D,0,14.4,326
51.41429,24.63066,367,0.33,0.56,23/07/2019,1155,N20,VIIRS,h,2,298.38,7.66,D,0,14.4,326
49.05424,29.4317,367,0.53,0.67,23/07/2019,1155,N20,VIIRS,h,2,292.23,8.82,D,0,11.1,311
49.25602,29.68147,367,0.55,0.68,23/07/2019,1155,N20,VIIRS,h,2,300.29,44.5,D,0,11.3,315
49.26233,29.67388,367,0.55,0.68,23/07/2019,1155,N20,VIIRS,h,2,298.68,44.5,D,0,11.2,313
49.50077,30.37911,367,0.59,0.7,23/07/2019,1155,N20,VIIRS,h,2,295.07,25.45,D,0,10.5,306
49.48053,29.19728,367,0.52,0.67,23/07/2019,1155,N20,VIIRS,h,2,295.91,30.61,D,0,11.9,309
47.2009,34.26774,367,0.44,0.46,24/07/2019,955,N20,VIIRS,h,2,310.95,12.37,D,0,12.5,336
47.19279,31.91954,367,0.56,0.51,24/07/2019,955,N20,VIIRS,h,2,304.91,19.23,D,0,13.3,329
50.74731,26.60373,367,0.36,0.58,24/07/2019,956,N20,VIIRS,h,2,291.39,6.97,D,0,13.8,322
49.34707,26.80528,367,0.4,0.6,24/07/2019,956,N20,VIIRS,h,2,292.47,6.07,D,0,13.9,327
47.61642,34.11895,367,0.52,0.67,24/07/2019,1135,N20,VIIRS,h,2,301.69,16.84,D,0,13.2,326
47.36618,33.62823,367,0.49,0.65,24/07/2019,1135,N20,VIIRS,h,2,301.49,8.49,D,0,12.5,333
47.96265,36.71786,367,0.69,0.74,24/07/2019,1135,N20,VIIRS,h,2,291.86,28.98,D,0,5.1,20
48.02242,34.70662,367,0.56,0.69,24/07/2019,1135,N20,VIIRS,h,2,299.94,27.91,D,0,10.5,329
48.00581,31.99415,367,0.42,0.61,24/07/2019,1135,N20,VIIRS,h,2,292.53,27.64,D,0,13.3,331
47.36523,33.62828,367,0.49,0.65,24/07/2019,1135,N20,VIIRS,h,2,301.1,8.14,D,0,12.5,333
47.29496,34.42121,367,0.54,0.68,24/07/2019,1135,N20,VIIRS,h,2,304.15,12.86,D,0,11.7,332
47.22257,31.97439,367,0.41,0.61,24/07/2019,1135,N20,VIIRS,h,2,292.92,30.37,D,0,13.5,331
47.20067,31.91268,367,0.41,0.6,24/07/2019,1135,N20,VIIRS,h,2,293.07,51.61,D,0,13.3,329
47.63092,36.2437,367,0.65,0.73,24/07/2019,1135,N20,VIIRS,h,2,291.99,57.89,D,0,6.4,21
48.08158,32.47334,367,0.44,0.62,24/07/2019,1136,N20,VIIRS,h,2,296.84,9.24,D,0,11.0,326
49.09699,34.89776,367,0.57,0.69,24/07/2019,1136,N20,VIIRS,h,2,296.4,16.88,D,0,7.9,304
49.09675,34.90255,367,0.57,0.69,24/07/2019,1136,N20,VIIRS,h,2,291.79,9.83,D,0,7.9,304
48.98262,35.82252,367,0.63,0.72,24/07/2019,1136,N20,VIIRS,h,2,295.19,22.86,D,0,5.1,12
48.85049,35.13119,367,0.59,0.7,24/07/2019,1136,N20,VIIRS,h,2,293.85,66.02,D,0,9.3,314
48.84402,35.1229,367,0.59,0.7,24/07/2019,1136,N20,VIIRS,h,2,298.64,24.73,D,0,10.0,314
48.50443,29.66863,367,0.33,0.55,24/07/2019,1136,N20,VIIRS,h,2,311.53,96.17,D,0,12.9,325
48.32467,31.5927,367,0.4,0.6,24/07/2019,1136,N20,VIIRS,h,2,294.9,9.79,D,0,12.3,325
48.31939,36.70783,367,0.69,0.74,24/07/2019,1136,N20,VIIRS,h,2,292.82,17.82,D,0,5.5,35
48.07006,29.04448,367,0.55,0.68,25/07/2019,936,N20,VIIRS,h,2,291.06,13.14,D,0,11.8,338
48.6759,31.15842,367,0.43,0.62,25/07/2019,936,N20,VIIRS,h,2,295.06,7.25,D,0,12.6,340
48.06615,29.04735,367,0.55,0.68,25/07/2019,936,N20,VIIRS,h,2,294.65,12.23,D,0,11.8,338
46.45934,34.86921,367,0.35,0.57,25/07/2019,936,N20,VIIRS,h,2,299.69,5.81,D,0,12.9,318
46.4026,34.0132,367,0.39,0.59,25/07/2019,936,N20,VIIRS,h,2,302.66,19.54,D,0,13.2,326
46.31471,33.59383,367,0.41,0.6,25/07/2019,936,N20,VIIRS,h,2,292.73,15.03,D,0,12.5,321
47.50765,31.84202,367,0.44,0.63,25/07/2019,936,N20,VIIRS,h,2,306.06,41.49,D,0,15.1,338
46.93768,30.45489,367,0.53,0.67,25/07/2019,936,N20,VIIRS,h,2,301.48,10.48,D,0,15.4,331
47.28218,31.90999,367,0.45,0.63,25/07/2019,936,N20,VIIRS,h,2,298.05,15.15,D,0,14.4,335
47.03502,31.59881,367,0.47,0.64,25/07/2019,936,N20,VIIRS,h,2,297.18,13.24,D,0,15.2,335
47.20218,34.48356,367,0.35,0.57,25/07/2019,936,N20,VIIRS,h,2,294.22,8.29,D,0,13.8,326
47.19807,34.48272,367,0.35,0.57,25/07/2019,936,N20,VIIRS,h,2,300.34,9.29,D,0,13.8,326
47.41739,35.14064,367,0.32,0.55,25/07/2019,936,N20,VIIRS,h,2,302.36,36.58,D,0,12.6,322
47.42208,35.13787,367,0.32,0.55,25/07/2019,936,N20,VIIRS,h,2,308.77,36.58,D,0,12.6,322
47.42678,35.13509,367,0.32,0.55,25/07/2019,936,N20,VIIRS,h,2,298.96,7.29,D,0,12.6,322
48.13503,32.50132,367,0.4,0.6,25/07/2019,936,N20,VIIRS,h,2,297.37,13.07,D,0,14.0,337
48.00006,30.68094,367,0.48,0.64,25/07/2019,936,N20,VIIRS,h,2,301.6,20.93,D,0,13.1,334
47.5755,29.31438,367,0.56,0.69,25/07/2019,936,N20,VIIRS,h,2,298.9,21.91,D,0,13.7,331
48.88812,33.42646,367,0.34,0.56,25/07/2019,936,N20,VIIRS,h,2,295.04,4.89,D,0,12.6,329
47.83761,29.28238,367,0.55,0.68,25/07/2019,936,N20,VIIRS,h,2,295.43,15.4,D,0,12.2,336
47.84559,29.28501,367,0.55,0.68,25/07/2019,936,N20,VIIRS,h,2,296.62,39.38,D,0,12.2,336
48.57351,31.2377,367,0.43,0.62,25/07/2019,936,N20,VIIRS,h,2,300.18,28.03,D,0,12.9,342
48.57868,31.23398,367,0.43,0.62,25/07/2019,936,N20,VIIRS,h,2,294.33,28.03,D,0,12.9,342
46.86497,34.01213,367,0.37,0.58,25/07/2019,936,N20,VIIRS,h,2,307.55,47.49,D,0,13.3,330
48.13397,32.50327,367,0.4,0.6,25/07/2019,936,N20,VIIRS,h,2,294.73,12.18,D,0,14.0,337
49.47489,30.49992,367,0.43,0.62,25/07/2019,937,N20,VIIRS,h,2,296.8,41.38,D,0,11.7,337
49.48003,30.49601,367,0.43,0.62,25/07/2019,937,N20,VIIRS,h,2,296.25,30.28,D,0,11.7,337
50.45473,28.32089,367,0.49,0.65,25/07/2019,937,N20,VIIRS,h,2,290.86,11.71,D,0,11.3,334
49.46624,30.49272,367,0.43,0.62,25/07/2019,937,N20,VIIRS,h,2,295.17,41.47,D,0,11.7,337
49.468,30.49831,367,0.43,0.62,25/07/2019,937,N20,VIIRS,h,2,295.0,41.38,D,0,11.7,337
48.25062,35.90969,367,0.38,0.59,25/07/2019,1116,N20,VIIRS,h,2,299.63,10.43,D,0,6.7,338
48.13261,34.58657,367,0.33,0.55,25/07/2019,1116,N20,VIIRS,h,2,299.37,4.42,D,0,12.8,334
